Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
611,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,12,0.0,0.0,9.84915530675933,0,0.0,2
612,16.00487737348391,16.00487737348391,26,26,0,0,7,7,19,11,4.309005446707207,0.0,11.695871926776706,0,0.0,2
614,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
619,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
620,12.311444133449164,14.773732960138997,20,24,0,0,0,0,20,10,0.0,0.0,12.311444133449163,4,2.4622888266898326,2
623,33.0,38.0,33,38,0,0,15,15,18,18,15.0,0.0,18.0,5,5.0,1
63,52.0,57.0,52,57,20,20,14,14,18,18,14.0,20.0,18.0,5,5.0,1
768,76.94652583405727,80.02438686741957,125,130,60,30,31,16,34,18,19.082738406846204,36.934332400347486,20.92945502686358,5,3.0778610333622907,2
839,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
945,16.0,16.0,16,16,0,0,6,6,10,10,6.0,0.0,10.0,0,0.0,1
1,25.573891472677293,25.573891472677293,55.18,55.18,30.0,30,8.0,7,17.18,14,3.7077044541757584,13.903891703159093,7.962295315342441,0.0,0.0,3
1023,57.90970894365762,63.47126562492126,124.94999999999999,136.95,47.4,30,31.48,16,46.07,22,14.58981702718161,21.96814889099137,21.351743025484648,12.0,5.561556681263638,3
1025,32.00975474696782,35.08761578033012,52,57,10,10,14,10,28,16,8.618010893414414,6.155722066724581,17.23602178682883,5,3.0778610333622907,2
123,28.734709519862125,31.052024803721974,62,67,10,10,18,13,34,14,8.342335021895456,4.634630567719698,15.757743930246974,5,2.317315283859849,3
1250,29.865559378385733,32.18287466224558,64.44,69.44,10.0,10,22.0,14,32.44,20,10.196187248983335,4.634630567719698,15.034741561682699,5.0,2.317315283859849,3
1502,17.23602178682883,18.467166200173747,28,30,0,0,4,4,24,12,2.4622888266898326,0.0,14.773732960138997,2,1.2311444133449163,2
1701,22.776171646880954,22.776171646880954,37,37,0,0,11,11,26,15,6.771294273397039,0.0,16.00487737348391,0,0.0,2
201,51.81980437767394,55.06404577507773,111.81,118.81,40.0,30,30.369999999999997,16,41.44,21,14.075373034164722,18.538522270878794,19.205909072630426,7.0,3.2442413974037887,3
2048,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,10,0.0,0.0,9.84915530675933,0,0.0,2
217,58.71613466244085,66.93796928957559,126.69,144.43,40.0,30,36.92,16,49.769999999999996,22,17.111056056021127,18.538522270878794,23.066556335540934,17.740000000000002,8.221834627134745,3
2224,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,10,0.0,0.0,9.84915530675933,0,0.0,2
245,53.821964782928845,58.92005840742051,116.13,127.13,37.4,20,32.81,15,45.92,22,15.20622289268833,17.33351832327167,21.282223566968856,11.0,5.098093624491668,3
2591,21.31930061151061,21.31930061151061,46,46,20,20,1,1,25,9,0.4634630567719698,9.269261135439397,11.586576419299245,0,0.0,3
2620,18.467166200173747,21.545027233536036,30,35,0,0,13,13,17,10,8.002438686741955,0.0,10.46472751343179,5,3.0778610333622907,2
280,28.354669813309112,30.208522040396993,61.18,65.18,10.0,10,21.0,12,30.18,14,9.732724192211366,4.634630567719698,13.98731505337805,4.0,1.8538522270878792,3
2832,28.69763247532037,29.624558588864307,61.92,63.92,20.0,20,11.0,9,30.92,16,5.098093624491668,9.269261135439397,14.330277715389308,2.0,0.9269261135439396,3
2960,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,10,0.0,0.0,12.311444133449163,0,0.0,2
3002,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,9,0.0,0.0,9.84915530675933,0,0.0,2
3069,14.158160753466538,14.158160753466538,23,23,0,0,0,0,23,13,0.0,0.0,14.158160753466538,0,0.0,2
308,36.474542567954025,38.79185785181387,78.7,83.7,20.0,10,24.0,12,34.7,16,11.123113362527276,9.269261135439397,16.082168069987354,5.0,2.317315283859849,3
3096,28.931893713605536,28.931893713605536,47,47,30,30,1,1,16,10,0.6155722066724582,18.467166200173743,9.84915530675933,0,0.0,2
3115,23.39174385355341,23.39174385355341,38,38,10,10,8,5,20,10,4.924577653379665,6.155722066724581,12.311444133449163,0,0.0,2
3175,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,10,0.0,0.0,10.46472751343179,0,0.0,2
3302,21.545027233536036,21.545027233536036,35,35,0,0,11,11,24,16,6.771294273397039,0.0,14.773732960138997,0,0.0,2
3398,9.84915530675933,11.080299720104247,16,18,0,0,0,0,16,8,0.0,0.0,9.84915530675933,2,1.2311444133449163,2
3547,34.74780228725088,38.859183473910335,91.7,102.55,10.0,10,34.0,12,47.7,16,12.883590815338385,3.7892914162759954,18.0749200556365,10.85,4.111381186659455,4
3605,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,10,0.0,0.0,12.311444133449163,0,0.0,2
3619,7.386866480069498,8.618010893414414,12,14,0,0,0,0,12,10,0.0,0.0,7.386866480069498,2,1.2311444133449163,2
3632,11.695871926776706,11.695871926776706,19,19,0,0,0,0,19,10,0.0,0.0,11.695871926776706,0,0.0,2
440,23.17315283859849,23.17315283859849,50,50,10,10,5,5,35,15,2.317315283859849,4.634630567719698,16.22120698701894,0,0.0,3
469,61.909395123599715,66.54402569131942,133.57999999999998,143.57999999999998,50.0,30,36.92,16,46.66,20,17.111056056021127,23.17315283859849,21.62518622898011,10.0,4.634630567719698,3
503,26.60840432509004,27.366262608345238,70.22,72.22,10.0,10,24.0,11,36.22,14,9.09429939906239,3.7892914162759954,13.724813509751655,2.0,0.7578582832551991,4
51,50.823358805614205,55.4579893733339,109.66,119.66,40.0,30,30.7,16,38.96,22,14.228315842899473,18.538522270878794,18.056520691835946,10.0,4.634630567719698,3
515,13.54258854679408,13.54258854679408,22,22,0,0,6,6,16,8,3.693433240034749,0.0,9.84915530675933,0,0.0,2
519,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,10,0.0,0.0,9.84915530675933,0,0.0,2
815,19.69831061351866,22.160599440208493,32,36,0,0,9,9,23,13,5.540149860052123,0.0,14.158160753466538,4,2.4622888266898326,2
818,24.373522155637893,25.30044826918183,52.59,54.59,10.0,10,13.0,10,29.59,15,6.025019738035607,4.634630567719698,13.713871849882587,2.0,0.9269261135439396,3
903,25.027005065686367,25.027005065686367,54,54,0,0,21,13,33,17,9.732724192211366,0.0,15.294280873475003,0,0.0,3
94,7.386866480069498,8.618010893414414,12,14,0,0,0,0,12,7,0.0,0.0,7.386866480069498,2,1.2311444133449163,2
1188,23.39174385355341,23.39174385355341,38,38,0,0,14,10,24,14,8.618010893414414,0.0,14.773732960138997,0,0.0,2
1243,33.230301170550234,33.230301170550234,71.7,71.7,20.0,20,21.0,11,30.7,14,9.732724192211366,9.269261135439397,14.228315842899473,0.0,0.0,3
1322,23.395615105849036,27.49726315828097,50.480000000000004,59.330000000000005,0.0,0,25.0,15,25.48,12,11.586576419299245,0.0,11.80903868654979,8.85,4.1016480524319325,3
1504,25.471929600187458,25.471929600187458,54.96,54.96,0.0,0,20.0,13,34.96,16,9.269261135439397,0.0,16.202668464748065,0.0,0.0,3
1506,14.773732960138997,17.23602178682883,24,28,0,0,6,6,18,10,3.693433240034749,0.0,11.080299720104247,4,2.4622888266898326,2
1684,25.59242999494817,25.59242999494817,55.22,55.22,20.0,20,15.0,8,20.22,12,6.951945851579547,9.269261135439397,9.37122300792923,0.0,0.0,3
2137,67.79537594460373,70.11269122846359,146.28,151.28,63.7,30,37.18,16,45.4,20,17.231556450781838,29.522596716374476,21.041222777447427,5.0,2.317315283859849,3
2337,69.6623333968179,73.01585630022215,183.84,192.69,70.0,30,48.44,16,65.4,22,18.35532762044092,26.52503991393197,24.781965862445013,8.85,3.3535229034042557,4
2604,27.205281432514628,28.475170208069827,58.7,61.440000000000005,10.0,10,20.0,11,28.7,15,9.269261135439397,4.634630567719698,13.301389729355533,2.74,1.2698887755551973,3
27,50.80018565277561,54.0444270501794,109.61000000000001,116.61000000000001,37.4,30,33.81,15,38.4,20,15.6696859494603,17.33351832327167,17.79698138004364,7.0,3.2442413974037887,3
2834,31.839912000234325,36.35404217319331,68.7,78.44,20.0,20,15.0,15,33.7,18,6.951945851579547,9.269261135439397,15.618705013215385,9.74,4.514130172958986,3
302,40.40470928938033,45.89674651212817,87.18,99.03,20.0,10,25.0,13,42.18,19,11.586576419299245,9.269261135439397,19.548871734641686,11.85,5.492037222747842,3
314,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,9,0.0,0.0,10.46472751343179,0,0.0,2
322,17.851593993501286,17.851593993501286,29,29,0,0,9,9,20,12,5.540149860052123,0.0,12.311444133449163,0,0.0,2
326,30.722966033413872,33.38324397928498,66.28999999999999,72.02999999999999,10.0,10,23.85,14,32.44,16,11.05359390401148,4.634630567719698,15.034741561682699,5.74,2.660277945871107,3
33,63.51761193059845,66.69233386948645,137.04999999999998,143.89999999999998,51.1,30,36.55,16,49.4,22,16.939574725015493,23.68296220104766,22.895075004535308,6.85,3.174721938887993,3
3322,27.700749300260618,28.931893713605536,45,47,0,0,18,9,27,14,11.080299720104247,0.0,16.62044958015637,2,1.2311444133449163,2
3415,8.618010893414414,8.618010893414414,14,14,0,0,0,0,14,8,0.0,0.0,8.618010893414414,0,0.0,2
3421,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,9,0.0,0.0,10.46472751343179,0,0.0,2
3450,20.31388282019112,22.776171646880954,33,37,10,10,2,2,21,12,1.2311444133449163,6.155722066724581,12.927016340121622,4,2.4622888266898326,2
3534,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,12,0.0,0.0,10.46472751343179,0,0.0,2
3535,25.351429205426747,25.351429205426747,54.7,54.7,10.0,10,15.0,10,29.7,14,6.951945851579547,4.634630567719698,13.764852786127502,0.0,0.0,3
3536,30.38000337140262,32.57681826050175,65.55,70.28999999999999,0.0,0,26.0,15,39.55,18,12.050039476071214,0.0,18.329963895331403,4.74,2.196814889099137,3
3568,16.00487737348391,16.00487737348391,26,26,0,0,3,3,23,14,1.8467166200173746,0.0,14.158160753466538,0,0.0,2
3601,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,10,0.0,0.0,10.46472751343179,0,0.0,2
3667,7.386866480069498,7.386866480069498,12,12,0,0,0,0,12,8,0.0,0.0,7.386866480069498,0,0.0,2
3770,17.23602178682883,17.23602178682883,28,28,10,10,1,1,17,10,0.6155722066724582,6.155722066724581,10.46472751343179,0,0.0,2
468,8.002438686741955,8.002438686741955,13,13,0,0,0,0,13,7,0.0,0.0,8.002438686741955,0,0.0,2
470,18.467166200173747,18.467166200173747,30,30,0,0,2,2,28,16,1.2311444133449163,0.0,17.23602178682883,0,0.0,2
494,56.760320562863136,57.68724667640708,122.47,124.47,50.0,30,30.07,16,42.4,20,13.936334117133132,23.17315283859849,19.65083360713152,2.0,0.9269261135439396,3
67,47.29640494357952,49.61372022743937,102.05000000000001,107.05000000000001,31.1,30,30.55,16,40.4,20,14.158796384383677,14.413701065608262,18.72390749358758,5.0,2.317315283859849,3
70,40.67351786230806,40.67351786230806,87.75999999999999,87.75999999999999,21.1,30,26.740000000000002,13,39.92,18,12.393002138082473,9.779070497888563,18.501445226337037,0.0,0.0,3
703,26.4696048869157,26.4696048869157,43,43,10,10,17,11,16,10,10.46472751343179,6.155722066724581,9.84915530675933,0,0.0,2
894,26.4696048869157,26.4696048869157,43,43,0,0,14,14,29,17,8.618010893414414,0.0,17.851593993501286,0,0.0,2
141,32.95167815593606,35.54734277608512,86.96000000000001,93.81,30.0,30,20.0,10,36.96,12,7.578582832551991,11.367874248827986,14.00522107455608,6.85,2.5956646201490567,4
1528,35.54761645441008,38.79185785181387,76.7,83.7,20.0,20,23.0,15,33.7,20,10.659650305755305,9.269261135439397,15.618705013215385,7.0,3.2442413974037887,3
1596,25.471929600187458,27.789244884047307,54.96,59.96,10.0,10,14.0,14,30.96,20,6.488482794807577,4.634630567719698,14.348816237660186,5.0,2.317315283859849,3
1718,46.6336527723956,49.80837471128359,100.62,107.47,30.0,20,31.439999999999998,14,39.18,18,14.57127850491073,13.903891703159093,18.158482564325777,6.85,3.174721938887993,3
1918,67.54047126337915,76.80973239881854,145.73,165.73,60.0,30,35.07,16,50.66,22,16.25364940099298,27.807783406318187,23.47903845606799,20.0,9.269261135439397,3
1941,34.98219152514828,34.98219152514828,75.48,75.48,30.0,20,16.0,14,29.48,18,7.415408908351517,13.903891703159093,13.66289091363767,0.0,0.0,3
2000,29.522596716374476,31.839912000234325,63.7,68.7,0.0,0,26.0,14,37.7,18,12.050039476071214,0.0,17.472557240303264,5.0,2.317315283859849,3
2054,64.79213533672139,69.42676590444108,139.8,149.8,53.7,30,36.18,16,49.92,24,16.768093394009867,24.88796614865478,23.136075794056733,10.0,4.634630567719698,3
2145,38.48133760377665,40.7986528876365,83.03,88.03,20.0,20,28.59,15,34.44,18,13.250408793110617,9.269261135439397,15.96166767522664,5.0,2.317315283859849,3
2246,33.98574595308854,38.499876126047525,73.33,83.07,20.0,10,25.0,14,28.33,14,11.586576419299245,9.269261135439397,13.129908398349905,9.74,4.514130172958986,3
226,38.059642985076096,41.84893440135209,100.44,110.44,20.0,10,36.0,14,44.44,20,13.641449098593585,7.578582832551991,16.839611053930522,10.0,3.7892914162759954,4
247,27.789244884047307,31.0334862814511,59.96,66.96000000000001,20.0,20,12.0,10,27.96,15,5.561556681263638,9.269261135439397,12.958427067344276,7.0,3.2442413974037887,3
2474,42.80383583825365,46.59312725452964,112.96000000000001,122.96000000000001,30.0,30,37.0,15,45.96,17,14.020378240221184,11.367874248827986,17.415583349204475,10.0,3.7892914162759954,4
2586,28.475170208069823,28.475170208069823,61.44,61.44,20.0,20,11.0,8,30.439999999999998,13,5.098093624491668,9.269261135439397,14.10781544813876,0.0,0.0,3
2612,35.589024981664146,41.27296210607814,93.92,108.92,20.0,20,24.0,15,49.92,20,9.09429939906239,7.578582832551991,18.91614275004977,15.0,5.683937124413993,4
2619,34.62069034086614,40.11272756361398,74.7,86.55,20.0,10,20.0,14,34.7,18,9.269261135439397,9.269261135439397,16.082168069987354,11.85,5.492037222747842,3
2767,42.88720024941172,42.88720024941172,113.18,113.18,30.0,20,28.0,15,55.18,20,10.610015965572787,11.367874248827986,20.909310035010943,0.0,0.0,4
2959,33.814264622082916,33.814264622082916,72.96000000000001,72.96000000000001,10.0,10,27.0,14,35.96,17,12.513502532843185,4.634630567719698,16.666131521520036,0.0,0.0,3
3098,50.786281761072445,50.786281761072445,109.58,109.58,33.7,20,33.96,16,41.92,20,15.739205407976096,15.618705013215385,19.428371339880975,0.0,0.0,3
3234,29.74505898362502,29.74505898362502,64.18,64.18,0.0,0,23.0,12,41.18,18,10.659650305755305,0.0,19.085408677869715,0.0,0.0,3
3539,54.99452631656193,55.92145243010587,118.66,120.66,50.0,30,28.22,14,40.44,18,13.078927462104987,23.17315283859849,18.74244601585846,2.0,0.9269261135439396,3
3542,36.71554335747545,37.98543213303064,79.22,81.96,20.0,20,28.0,15,31.22,15,12.976965589615155,9.269261135439397,14.469316632420897,2.74,1.2698887755551973,3
3548,32.30337505700629,32.30337505700629,69.7,69.7,40.0,30,4.0,3,25.7,12,1.8538522270878792,18.538522270878794,11.911000559039623,0.0,0.0,3
3620,34.3982280736156,34.3982280736156,74.22,74.22,30.0,30,16.0,11,28.22,15,7.415408908351517,13.903891703159093,13.078927462104987,0.0,0.0,3
3688,22.005225935533126,22.932152049077068,47.480000000000004,49.480000000000004,10.0,10,11.0,11,26.48,15,5.098093624491668,4.634630567719698,12.27250174332176,2.0,0.9269261135439396,3
548,53.05261610868738,53.979542222231316,114.47,116.47,53.7,30,30.33,15,30.439999999999998,16,14.056834511893843,24.88796614865478,14.10781544813876,2.0,0.9269261135439396,3
573,44.31633748853575,48.48750499948348,95.62,104.62,20.0,10,33.7,16,41.92,22,15.618705013215385,9.269261135439397,19.428371339880975,9.0,4.171167510947728,3
66,39.496321698107266,39.496321698107266,85.22,85.22,40.0,30,13.0,12,32.22,16,6.025019738035607,18.538522270878794,14.932779689192866,0.0,0.0,3
68,28.684936021209285,31.33744001260248,75.7,82.7,0.0,0,31.0,12,44.7,14,11.746803390455586,0.0,16.9381326307537,7.0,2.6525039913931967,4
74,49.620771096134156,55.30470822054815,130.95,145.95,33.7,20,43.33,16,53.92,18,16.418999706723888,12.769912072850106,20.431859316560168,15.0,5.683937124413993,4
830,26.27835531897069,26.27835531897069,56.7,56.7,20.0,20,11.0,9,25.7,12,5.098093624491668,9.269261135439397,11.911000559039623,0.0,0.0,3
85,28.08122660981365,28.08122660981365,60.59,60.59,10.0,10,21.0,12,29.59,15,9.732724192211366,4.634630567719698,13.713871849882587,0.0,0.0,3
910,24.901870040357938,28.489074099772985,53.730000000000004,61.470000000000006,3.7,10,20.11,12,29.92,18,9.320242071684312,1.7148133100562883,13.866814658617338,7.74,3.5872040594150465,3
1076,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,9,0.0,0.0,10.46472751343179,0,0.0,2
