Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
3027,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3120,23.39174385355341,23.39174385355341,38,38,0,0,11,11,27,14,6.771294273397039,0.0,16.62044958015637,0,0.0,2
330,54.0,59.0,54,59,20,20,16,16,18,18,16.0,20.0,18.0,5,5.0,1
3309,27.0,35.0,27,35,0,0,12,12,15,15,12.0,0.0,15.0,8,8.0,1
3328,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
3408,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3453,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3512,26.4696048869157,26.4696048869157,43,43,0,0,20,11,23,15,12.311444133449163,0.0,14.158160753466538,0,0.0,2
3752,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3759,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3851,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3863,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
3953,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3970,46.16791550043436,46.16791550043436,75,75,30,20,17,15,28,18,10.46472751343179,18.467166200173743,17.23602178682883,0,0.0,2
3993,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
4,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
4079,5.0,5.0,5,5,0,0,0,0,5,5,0.0,0.0,5.0,0,0.0,1
4123,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
4141,3.0,3.0,3,3,0,0,0,0,3,3,0.0,0.0,3.0,0,0.0,1
4201,43.09005446707207,49.24577653379666,70,80,10,10,28,15,32,16,17.23602178682883,6.155722066724581,19.69831061351866,10,6.155722066724581,2
4276,22.0,22.0,22,22,0,0,10,10,12,12,10.0,0.0,12.0,0,0.0,1
4413,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,10,0.0,0.0,12.311444133449163,0,0.0,2
4415,23.0,23.0,23,23,0,0,9,9,14,14,9.0,0.0,14.0,0,0.0,1
4501,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4619,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
4913,18.0,18.0,18,18,0,0,5,5,13,13,5.0,0.0,13.0,0,0.0,1
4960,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
4964,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
4966,2.0,7.0,2,7,0,0,0,0,2,2,0.0,0.0,2.0,5,5.0,1
4997,10.0,18.0,10,18,0,0,0,0,10,10,0.0,0.0,10.0,8,8.0,1
5089,25.0,25.0,25,25,0,0,10,10,15,15,10.0,0.0,15.0,0,0.0,1
5102,25.238460473570786,25.238460473570786,41,41,10,10,8,4,23,14,4.924577653379665,6.155722066724581,14.158160753466538,0,0.0,2
5124,47.0,47.0,47,47,30,30,3,3,14,14,3.0,30.0,14.0,0,0.0,1
606,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
687,20.0,20.0,20,20,0,0,8,8,12,12,8.0,0.0,12.0,0,0.0,1
691,11.080299720104247,14.158160753466538,18,23,0,0,0,0,18,10,0.0,0.0,11.080299720104247,5,3.0778610333622907,2
696,47.39905991377928,53.55478198050386,77,87,20,10,27,14,30,16,16.62044958015637,12.311444133449163,18.467166200173743,10,6.155722066724581,2
702,13.54258854679408,13.54258854679408,22,22,0,0,0,0,22,14,0.0,0.0,13.542588546794079,0,0.0,2
848,5.0,5.0,5,5,0,0,0,0,5,5,0.0,0.0,5.0,0,0.0,1
867,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
968,19.0,19.0,19,19,0,0,7,7,12,12,7.0,0.0,12.0,0,0.0,1
973,61.557220667245815,64.63508170060811,100,105,50,30,32,16,18,14,19.69831061351866,30.778610333622908,11.080299720104247,5,3.0778610333622907,2
974,4.0,9.0,4,9,0,0,0,0,4,4,0.0,0.0,4.0,5,5.0,1
980,31.39418254029537,31.39418254029537,51,51,20,20,7,6,24,14,4.309005446707207,12.311444133449163,14.773732960138997,0,0.0,2
981,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
988,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
1072,8.0,13.0,8,13,0,0,0,0,8,8,0.0,0.0,8.0,5,5.0,1
1159,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
1323,51.0,51.0,51,51,20,20,15,15,16,16,15.0,20.0,16.0,0,0.0,1
1422,23.0,23.0,23,23,10,10,3,3,10,10,3.0,10.0,10.0,0,0.0,1
1458,14.773732960138997,14.773732960138997,24,24,0,0,0,0,24,12,0.0,0.0,14.773732960138997,0,0.0,2
1671,66.48179832062549,75.71538142071236,108,123,40,20,30,15,38,20,18.467166200173743,24.622888266898325,23.39174385355341,15,9.233583100086872,2
2073,33.8564713669852,40.01219343370978,55,65,10,10,19,12,26,14,11.695871926776706,6.155722066724581,16.00487737348391,10,6.155722066724581,2
2085,46.16791550043436,52.32363756715895,75,85,20,20,25,15,30,22,15.389305166811454,12.311444133449163,18.467166200173743,10,6.155722066724581,2
2135,37.0,37.0,37,37,30,30,1,1,6,6,1.0,30.0,6.0,0,0.0,1
2443,54.17035418717632,57.24821522053861,88,93,30,20,28,14,30,18,17.23602178682883,18.467166200173743,18.467166200173743,5,3.0778610333622907,2
254,83.10224790078185,92.33583100086872,135,150,60,30,31,16,44,22,19.082738406846204,36.934332400347486,27.085177093588158,15,9.233583100086872,2
256,23.0,23.0,23,23,0,0,9,9,14,14,9.0,0.0,14.0,0,0.0,1
2643,20.0,20.0,20,20,0,0,8,8,12,12,8.0,0.0,12.0,0,0.0,1
2761,37.54990460701995,37.54990460701995,61,61,0,0,27,14,34,22,16.62044958015637,0.0,20.92945502686358,0,0.0,2
295,2.0,2.0,2,2,0,0,0,0,2,2,0.0,0.0,2.0,0,0.0,1
3022,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
3045,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
3189,17.23602178682883,17.23602178682883,28,28,0,0,0,0,28,16,0.0,0.0,17.23602178682883,0,0.0,2
3256,8.618010893414414,17.851593993501286,14,29,0,0,0,0,14,8,0.0,0.0,8.618010893414414,15,9.233583100086872,2
3303,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
3482,18.0,18.0,18,18,0,0,6,6,12,12,6.0,0.0,12.0,0,0.0,1
3495,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
3501,23.0,28.0,23,28,10,10,5,5,8,8,5.0,10.0,8.0,5,5.0,1
3562,29.0,42.0,29,42,0,0,13,13,16,16,13.0,0.0,16.0,13,13.0,1
4135,27.700749300260618,27.700749300260618,45,45,10,10,11,11,24,14,6.771294273397039,6.155722066724581,14.773732960138997,0,0.0,2
4159,31.39418254029537,39.39662122703732,51,64,10,10,12,12,29,17,7.386866480069498,6.155722066724581,17.851593993501286,13,8.002438686741955,2
4543,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4695,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4973,12.0,17.0,12,17,0,0,0,0,12,12,0.0,0.0,12.0,5,5.0,1
5104,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5136,19.0,27.0,19,27,0,0,7,7,12,12,7.0,0.0,12.0,8,8.0,1
649,38.0,38.0,38,38,10,10,12,12,16,16,12.0,10.0,16.0,0,0.0,1
670,19.0,19.0,19,19,0,0,11,11,8,8,11.0,0.0,8.0,0,0.0,1
8,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
841,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
100,26.0,31.0,26,31,0,0,14,14,12,12,14.0,0.0,12.0,5,5.0,1
114,31.0,31.0,31,31,0,0,13,13,18,18,13.0,0.0,18.0,0,0.0,1
115,10.0,10.0,10,10,0,0,4,4,6,6,4.0,0.0,6.0,0,0.0,1
1280,38.0,43.0,38,43,10,10,11,11,17,17,11.0,10.0,17.0,5,5.0,1
1351,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
1388,25.0,25.0,25,25,0,0,9,9,16,16,9.0,0.0,16.0,0,0.0,1
1662,14.0,14.0,14,14,0,0,3,3,11,11,3.0,0.0,11.0,0,0.0,1
1678,86.18010893414414,92.33583100086872,140,150,60,30,32,16,48,26,19.69831061351866,36.934332400347486,29.547465920277993,10,6.155722066724581,2
1868,16.0,16.0,16,16,0,0,10,10,6,6,10.0,0.0,6.0,0,0.0,1
2035,27.0,27.0,27,27,0,0,13,13,14,14,13.0,0.0,14.0,0,0.0,1
2141,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
2144,22.0,22.0,22,22,0,0,8,8,14,14,8.0,0.0,14.0,0,0.0,1
2156,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
2204,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
2367,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
2473,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
2489,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
253,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
2551,23.0,23.0,23,23,0,0,9,9,14,14,9.0,0.0,14.0,0,0.0,1
3013,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
3250,23.0,33.0,23,33,10,10,5,5,8,8,5.0,10.0,8.0,10,10.0,1
3257,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
3554,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
3598,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
3859,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
3925,18.467166200173747,21.545027233536036,30,35,0,0,4,4,26,16,2.4622888266898326,0.0,16.00487737348391,5,3.0778610333622907,2
4185,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4498,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
4643,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
4669,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4698,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
4711,11.0,16.0,11,16,0,0,0,0,11,11,0.0,0.0,11.0,5,5.0,1
5026,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5134,10.0,18.0,10,18,0,0,0,0,10,10,0.0,0.0,10.0,8,8.0,1
5250,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
5274,10.0,15.0,10,15,0,0,0,0,10,10,0.0,0.0,10.0,5,5.0,1
585,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
599,54.785926393848776,60.94164846057336,89,99,30,20,27,15,32,18,16.62044958015637,18.467166200173743,19.69831061351866,10,6.155722066724581,2
668,26.0,26.0,26,26,0,0,10,10,16,16,10.0,0.0,16.0,0,0.0,1
692,34.0,34.0,34,34,20,20,2,2,12,12,2.0,20.0,12.0,0,0.0,1
701,41.85891005372716,44.93677108708945,68,73,20,10,20,14,28,18,12.311444133449163,12.311444133449163,17.23602178682883,5,3.0778610333622907,2
751,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
766,41.0,41.0,41,41,30,30,1,1,10,10,1.0,30.0,10.0,0,0.0,1
840,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
971,70.0,75.0,70,75,30,30,16,16,24,24,16.0,30.0,24.0,5,5.0,1
1967,36.0,36.0,36,36,10,10,12,12,14,14,12.0,10.0,14.0,0,0.0,1
2339,40.0,40.0,40,40,10,10,12,12,18,18,12.0,10.0,18.0,0,0.0,1
2429,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
2493,31.0,31.0,31,31,0,0,13,13,18,18,13.0,0.0,18.0,0,0.0,1
2659,25.0,25.0,25,25,0,0,9,9,16,16,9.0,0.0,16.0,0,0.0,1
2839,25.0,30.0,25,30,10,10,3,3,12,12,3.0,10.0,12.0,5,5.0,1
2984,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
3295,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
3470,10.0,15.0,10,15,0,0,0,0,10,10,0.0,0.0,10.0,5,5.0,1
3473,23.0,23.0,23,23,0,0,9,9,14,14,9.0,0.0,14.0,0,0.0,1
3521,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
399,68.0,78.0,68,78,30,30,16,16,22,22,16.0,30.0,22.0,10,10.0,1
4056,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
4114,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
4139,34.0,34.0,34,34,20,20,2,2,12,12,2.0,20.0,12.0,0,0.0,1
4140,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
4144,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
4161,43.0,43.0,43,43,30,30,1,1,12,12,1.0,30.0,12.0,0,0.0,1
4322,25.0,25.0,25,25,0,0,11,11,14,14,11.0,0.0,14.0,0,0.0,1
4499,21.0,29.0,21,29,0,0,7,7,14,14,7.0,0.0,14.0,8,8.0,1
4556,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
4574,22.0,27.0,22,27,0,0,8,8,14,14,8.0,0.0,14.0,5,5.0,1
4705,26.0,26.0,26,26,0,0,10,10,16,16,10.0,0.0,16.0,0,0.0,1
5012,29.0,37.0,29,37,10,10,5,5,14,14,5.0,10.0,14.0,8,8.0,1
5100,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
5107,10.0,15.0,10,15,0,0,0,0,10,10,0.0,0.0,10.0,5,5.0,1
5121,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
597,26.0,31.0,26,31,0,0,10,10,16,16,10.0,0.0,16.0,5,5.0,1
1099,28.113669023787686,30.430984307647535,60.66,65.66,10.0,10,20.0,12,30.66,18,9.269261135439397,4.634630567719698,14.209777320628595,5.0,2.317315283859849,3
1124,27.700749300260618,30.778610333622908,45,50,20,20,3,3,22,14,1.8467166200173746,12.311444133449163,13.542588546794079,5,3.0778610333622907,2
121,27.08517709358816,27.08517709358816,44,44,10,10,12,9,22,12,7.386866480069498,6.155722066724581,13.542588546794079,0,0.0,2
125,82.06680874332811,88.54943513009917,253.19,273.19,90.0,30,75.65,45,87.53999999999999,42,24.520534307961498,29.171818740469725,28.374455694896884,20.0,6.48262638677105,5
155,46.809768733968944,51.44439930168865,101,111,30,30,27,16,44,22,12.513502532843185,13.903891703159093,20.39237449796667,10,4.634630567719698,3
1699,37.54990460701995,37.54990460701995,61,61,30,30,13,7,18,10,8.002438686741955,18.467166200173743,11.080299720104247,0,0.0,2
