Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
4719,54.41658306984531,57.4944441032076,88.4,93.4,30.0,30.0,16.0,16,42.4,22,9.84915530675933,18.467166200173743,26.100261562912223,5.0,3.0778610333622907,2
4733,20.0,20.0,20,20,0,0,9,9,11,11,9.0,0.0,11.0,0,0.0,1
5015,41.61268117105817,47.76840323778275,67.6,77.6,20.0,20,15.0,15,32.6,17,9.233583100086872,12.311444133449163,20.067653937522138,10.0,6.155722066724581,2
5064,22.0,27.0,22,27,0,0,8,8,14,14,8.0,0.0,14.0,5,5.0,1
5078,33.0,33.0,33,33,10,10,14,14,9,9,14.0,10.0,9.0,0,0.0,1
5117,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
5118,32.748441394974776,32.748441394974776,53.2,53.2,30.0,30.0,1.0,1,22.2,11,0.6155722066724582,18.467166200173743,13.66570298812857,0.0,0.0,2
5296,21.0,21.0,21,21,10,10,4,4,7,7,4.0,10.0,7.0,0,0.0,1
5597,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
5615,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5620,23.0,28.0,23,28,0,0,9,9,14,14,9.0,0.0,14.0,5,5.0,1
5629,24.0,29.0,24,29,10,10,3,3,11,11,3.0,10.0,11.0,5,5.0,1
5630,20.0,25.0,20,25,0,0,6,6,14,14,6.0,0.0,14.0,5,5.0,1
5725,12.434558574783654,17.35913622816332,20.2,28.2,0.0,0,0.0,0,20.2,13,0.0,0.0,12.434558574783654,8.0,4.924577653379665,2
5742,29.0,34.0,29,34,0,0,12,12,17,17,12.0,0.0,17.0,5,5.0,1
1023,116.71320546742601,123.19583185419705,360.08000000000004,380.08000000000004,159.3,90.0,84.96000000000001,48,115.82,66,27.538196891003423,51.634119170631415,37.54088940579115,20.0,6.48262638677105,5
108,31.793565694557124,31.793565694557124,68.6,68.6,30.0,30.0,2.0,2,36.6,16,0.9269261135439396,13.903891703159093,16.962747877854095,0.0,0.0,3
1089,36.63486941255633,38.52951512069432,96.68,101.68,10.0,10,33.21,33,53.47,51,12.58423679345258,3.7892914162759954,20.261341202827747,5.0,1.8946457081379977,4
115,21.31930061151061,23.636615895370458,46.0,51.0,0.0,0,11.0,11,35.0,12,5.098093624491668,0.0,16.22120698701894,5.0,2.317315283859849,3
122,24.563542008914396,24.563542008914396,53.0,53.0,0.0,0,11.0,11,42.0,16,5.098093624491668,0.0,19.465448384422732,0.0,0.0,3
1310,79.43756793071562,84.07219849843531,171.4,181.4,64.0,30.0,44.6,16,62.8,21,20.670452332029853,29.661635633406068,29.105479965279702,10.0,4.634630567719698,3
1322,31.90962301646016,37.59356014087415,84.21000000000001,99.21000000000001,10.0,10,20.0,13,54.21,33,7.578582832551991,3.7892914162759954,20.54174876763217,15.0,5.683937124413993,4
135,73.30763173927541,83.19768233575576,193.46,219.56,41.1,30,64.65,45,87.71,63,24.497769006224313,15.573987720894342,33.235875012156754,26.1,9.890050596480348,4
1538,71.55869596559214,81.2914201578035,154.4,175.4,40.0,20,46.4,16,68.0,22,21.504685834219398,18.538522270878794,31.51548786049395,21.0,9.732724192211366,3
1572,56.079029869408345,56.079029869408345,121.0,121.0,40.0,30.0,29.0,16,52.0,22,13.440428646387124,18.538522270878794,24.10007895214243,0.0,0.0,3
1640,94.64134241290925,98.43063382918525,249.76,259.76,96.2,60,64.25,45,89.31,63,24.34619734957327,36.45298342457508,33.84216163876091,10.0,3.7892914162759954,4
1648,43.56552733656516,43.56552733656516,94.0,94.0,30.0,30.0,18.0,13,46.0,16,8.342335021895456,13.903891703159093,21.31930061151061,0.0,0.0,3
1700,19.18737055035955,22.895075004535308,41.4,49.4,0.0,0,9.0,9,32.4,15,4.171167510947728,0.0,15.01620303941182,8.0,3.7077044541757584,3
1701,26.97975488388509,31.905833725043884,71.2,84.2,0.0,0,24.0,13,47.2,18,9.09429939906239,0.0,17.8854554848227,13.0,4.926078841158795,4
1706,30.95933219236758,33.27664747622743,66.8,71.8,0.0,0,22.0,12,44.8,19,10.196187248983335,0.0,20.763144943384248,5.0,2.317315283859849,3
1714,31.793565694557124,43.380142113856365,68.6,93.6,10.0,10,19.0,10,39.6,15,8.805798078667426,4.634630567719698,18.353137048170005,25.0,11.586576419299245,3
1785,40.13590071645258,40.13590071645258,86.6,86.6,30.0,30.0,11.0,11,45.6,18,5.098093624491668,13.903891703159093,21.133915388801825,0.0,0.0,3
188,51.351706690334254,56.44980031482592,110.80000000000001,121.80000000000001,26.0,20,32.6,15,52.2,21,15.108895650766216,12.050039476071214,24.192771563496827,11.0,5.098093624491668,3
201,28.54932429715334,33.18395486487303,61.6,71.6,0.0,0,20.0,12,41.6,13,9.269261135439397,0.0,19.280063161713944,10.0,4.634630567719698,3
207,31.330102637785153,35.96473320550485,67.6,77.6,0.0,0,19.0,10,48.599999999999994,18,8.805798078667426,0.0,22.52430455911773,10.0,4.634630567719698,3
217,66.53767723381806,74.17096980424098,205.28,228.83,54.0,20,62.120000000000005,36,89.16,48,20.13503755731088,17.503091244281833,28.899548432225338,23.55,7.6332925704229115,5
2220,27.358684025512687,36.07405428294748,72.2,95.2,30.0,30.0,1.0,1,41.2,14,0.37892914162759955,11.367874248827986,15.611880635057103,23.0,8.71537025743479,4
2338,81.2914201578035,88.24336600938305,175.4,190.4,56.0,30.0,50.2,16,69.2,22,23.265845449952884,25.95393117923031,32.071643528620314,15.0,6.951945851579547,3
234,97.71911015418682,102.75935216990132,301.48,317.03000000000003,105.3,90.0,81.56,48,114.62,66,26.43615040525234,34.131027926349574,37.151931822584885,15.55,5.040242015714491,5
2342,55.95646634414763,59.74575776042362,147.67000000000002,157.67000000000002,20.0,10,43.0,16,84.67,51,16.29395308998678,7.578582832551991,32.083930421608855,10.0,3.7892914162759954,4
2363,70.72446246340259,73.04177774726243,152.6,157.6,60.0,30.0,44.2,16,48.4,21,20.485067109321065,27.807783406318187,22.431611947763336,5.0,2.317315283859849,3
2383,64.03902493506432,67.82831635134032,169.0,179.0,50.0,30.0,42.0,16,77.0,22,15.915023948359181,18.94645708137998,29.177543905325166,10.0,3.7892914162759954,4
2605,37.608717306539255,39.71177404257243,99.25,104.8,10.0,10,26.0,14,63.25,45,9.85215768231759,3.7892914162759954,23.967268207945672,5.55,2.1030567360331776,4
2619,48.1618939008679,53.08797274202669,127.1,140.1,40.0,30.0,23.0,16,64.1,30,8.71537025743479,15.157165665103982,24.28935797832913,13.0,4.926078841158795,4
2655,32.53510658539228,40.877441607287736,70.2,88.2,0.0,0,21.0,12,49.2,18,9.732724192211366,0.0,22.802382393180917,18.0,8.342335021895456,3
280,36.57424074989591,40.3635321661719,96.52,106.52,10.0,10,24.0,13,62.519999999999996,36,9.09429939906239,3.7892914162759954,23.690649934557523,10.0,3.7892914162759954,4
2848,46.53169089990577,51.166321467625465,100.4,110.4,20.0,20,34.4,12,46.0,15,15.94312915295576,9.269261135439397,21.31930061151061,10.0,4.634630567719698,3
2907,45.573807863551394,51.46615601586057,120.27,135.82,30.0,20,29.55,15,60.72,36,11.197356135095568,11.367874248827986,23.008577479627846,15.55,5.892348152309173,4
2914,36.057425816859244,36.057425816859244,77.8,77.8,20.0,20,12.0,12,45.8,17,5.561556681263638,9.269261135439397,21.226608000156215,0.0,0.0,3
2974,67.85099151141637,77.58371570362773,146.39999999999998,167.39999999999998,42.0,30.0,39.8,15,64.6,22,18.445829659524396,19.465448384422732,29.939713467469247,21.0,9.732724192211366,3
3103,28.456631685798943,32.16433613997471,61.4,69.4,0.0,0,20.0,10,41.4,18,9.269261135439397,0.0,19.18737055035955,8.0,3.7077044541757584,3
314,90.649806079413,93.89111927279852,279.67,289.67,102.0,30.0,70.18,34,107.49,57,22.747535991179618,33.06139457253236,34.84087551570101,10.0,3.241313193385525,5
3238,46.02094425067196,53.807938111119135,121.44999999999999,142.0,30.0,20,26.0,16,65.44999999999999,45,9.85215768231759,11.367874248827986,24.800912319526386,20.55,7.786993860447171,4
3278,18.075059214106822,18.075059214106822,39.0,39.0,0.0,0,6.0,6,33.0,12,2.780778340631819,0.0,15.294280873475003,0.0,0.0,3
3284,39.11628199155425,50.702858410853494,84.4,109.4,20.0,10,22.0,13,42.4,18,10.196187248983335,9.269261135439397,19.65083360713152,25.0,11.586576419299245,3
3322,48.93734659373466,54.7717103418286,150.98,168.98,30.0,10,43.97,21,77.00999999999999,33,14.252054111316152,9.723939580156575,24.961352902261925,18.0,5.834363748093945,5
3357,31.60818047184834,33.92549575570819,68.2,73.2,10.0,10,18.0,10,40.2,14,8.342335021895456,4.634630567719698,18.631214882233188,5.0,2.317315283859849,3
360,44.338498861845416,48.12779027812142,117.00999999999999,127.00999999999999,30.0,30.0,25.0,16,62.01,33,9.47322854068999,11.367874248827986,23.497396072327447,10.0,3.7892914162759954,4
3602,53.5919485003914,55.486594208529404,141.43,146.43,40.0,30.0,29.36,28,72.07,51,11.125359598186323,15.157165665103982,27.309423237101097,5.0,1.8946457081379977,4
378,38.46743371207349,40.78474899593334,83.0,88.0,30.0,30.0,16.0,9,37.0,16,7.415408908351517,13.903891703159093,17.148133100562884,5.0,2.317315283859849,3
3996,67.22048496863243,67.22048496863243,109.2,109.2,56.0,30.0,15.2,14,38.0,20,9.356697541421363,34.47204357365766,23.39174385355341,0.0,0.0,2
41,22.9877676158897,25.30508289974955,49.6,54.6,10.0,10,4.0,3,35.6,14,1.8538522270878792,4.634630567719698,16.499284821082124,5.0,2.317315283859849,3
4201,61.3625087166088,63.67982400046865,132.4,137.4,30.0,20,42.0,15,60.4,21,19.465448384422732,13.903891703159093,27.993168629026975,5.0,2.317315283859849,3
4207,15.266190725476962,18.344051758839253,24.799999999999997,29.799999999999997,0.0,0,9.0,9,15.799999999999999,9,5.540149860052123,0.0,9.726040865424839,5.0,3.0778610333622907,2
4213,31.223761270114203,31.223761270114203,82.4,82.4,10.0,10,17.0,12,55.4,19,6.441795407669193,3.7892914162759954,20.992674446169016,0.0,0.0,4
4364,21.226608000156215,21.226608000156215,45.8,45.8,0.0,0,7.0,4,38.8,16,3.2442413974037887,0.0,17.98236660275243,0.0,0.0,3
4451,75.35909303112228,79.99372359884198,162.6,172.6,62.0,30.0,42.8,16,57.8,21,19.836218829840305,28.73470951986213,26.788164681419854,10.0,4.634630567719698,3
4977,45.921686617765374,48.99954765112767,74.6,79.6,30.0,30.0,15.0,15,29.6,20,9.233583100086872,18.467166200173743,18.220937317504763,5.0,3.0778610333622907,2
503,54.53833579190485,62.99816322664107,168.26,194.35999999999999,42.0,20,58.230000000000004,39,68.03,39,18.874166725083914,13.613515412219204,22.050653654601728,26.1,8.459827434736221,5
5048,48.052004449795895,51.841295866071896,126.81,136.81,10.0,10,44.32,36,72.49,57,16.794139556935214,3.7892914162759954,27.46857347658469,10.0,3.7892914162759954,4
51,33.554725310290614,35.87204059415046,72.4,77.4,0.0,0,25.4,14,47.0,20,11.771961642008032,0.0,21.78276366828258,5.0,2.317315283859849,3
5162,23.636615895370458,23.636615895370458,51.0,51.0,10.0,10,4.0,4,37.0,15,1.8538522270878792,4.634630567719698,17.148133100562884,0.0,0.0,3
5212,11.679269030653638,11.679269030653638,25.2,25.2,0.0,0,0.0,0,25.2,11,0.0,0.0,11.67926903065364,0.0,0.0,3
5403,37.267681079074414,45.558650697886286,98.35,120.22999999999999,0.0,0,34.5,30,63.849999999999994,45,13.073055386152184,0.0,24.19462569292223,21.88,8.290969618811879,4
5464,8.618010893414414,13.54258854679408,14.0,22.0,0.0,0,0.0,0,14.0,8,0.0,0.0,8.618010893414414,8.0,4.924577653379665,2
5505,36.60834437264239,41.53442321380118,96.61,109.61,10.0,10,26.0,14,60.61,33,9.85215768231759,3.7892914162759954,22.96689527404881,13.0,4.926078841158795,4
5536,16.591977432436515,25.39777551110394,35.8,54.8,0.0,0,0.0,0,35.8,14,0.0,0.0,16.59197743243652,19.0,8.805798078667426,3
5571,25.115346032236292,30.039923685615957,40.8,48.8,0.0,0,9.0,9,31.8,15,5.540149860052123,0.0,19.57519617218417,8.0,4.924577653379665,2
5581,7.8793242454074655,12.80390189878713,12.8,20.8,0.0,0,0.0,0,12.8,8,0.0,0.0,7.879324245407465,8.0,4.924577653379665,2
5667,14.181969537222276,20.206989275257882,30.6,43.6,0.0,0,0.0,0,30.6,13,0.0,0.0,14.181969537222276,13.0,6.025019738035607,3
5687,52.81893305147109,59.84806862866307,139.39,157.94,60.0,30.0,20.0,16,59.39,27,7.578582832551991,22.735748497655972,22.50460172126314,18.55,7.029135577191972,4
5692,36.10436861427768,36.10436861427768,95.28,95.28,30.0,30.0,12.0,11,53.28,24,4.547149699531195,11.367874248827986,20.189344665918505,0.0,0.0,4
623,47.64528879644827,47.64528879644827,77.4,77.4,30.0,30.0,16.0,16,31.4,17,9.84915530675933,18.467166200173743,19.328967289515184,0.0,0.0,2
68,61.70812057567363,76.6505743971809,190.38,236.48,40.0,30.0,61.69,37,88.69,57,19.995661089995302,12.9652527735421,28.74720671213622,46.1,14.94245382150727,5
691,12.42080992148879,12.42080992148879,26.8,26.8,0.0,0,0.0,0,26.8,14,0.0,0.0,12.420809921488791,0.0,0.0,3
836,44.58514606146349,51.53709191304304,96.2,111.2,36.0,20,18.0,15,42.2,18,8.342335021895456,16.684670043790913,19.558140995777126,15.0,6.951945851579547,3
857,50.477150956212526,54.26644237248852,133.20999999999998,143.20999999999998,20.0,20,42.2,15,71.00999999999999,33,15.990809776684703,7.578582832551991,26.90775834697584,10.0,3.7892914162759954,4
931,23.265845449952884,25.583160733812733,50.2,55.2,0.0,0,15.0,9,35.2,15,6.951945851579547,0.0,16.31389959837334,5.0,2.317315283859849,3
1108,8.0,13.0,8,13,0,0,0,0,8,8,0.0,0.0,8.0,5,5.0,1
1208,54.31787025367486,58.95250082139456,117.2,127.2,30.0,20,29.0,15,58.2,21,13.440428646387124,13.903891703159093,26.973549904128642,10.0,4.634630567719698,3
1209,28.931893713605536,28.931893713605536,47,47,0,0,15,11,32,17,9.233583100086872,0.0,19.69831061351866,0,0.0,2
16,55.05941114451001,57.37672642836986,118.8,123.8,22.0,10,44.8,14,52.0,18,20.763144943384248,10.196187248983335,24.10007895214243,5.0,2.317315283859849,3
1625,44.3997608387547,44.3997608387547,95.8,95.8,30.0,30.0,30.8,14,35.0,18,14.27466214857667,13.903891703159093,16.22120698701894,0.0,0.0,3
1732,41.2433378470547,44.321198880416986,67,72,10,10,25,13,32,17,15.389305166811454,6.155722066724581,19.69831061351866,5,3.0778610333622907,2
1939,22.776171646880954,25.854032680243243,37,42,0,0,12,12,25,19,7.386866480069498,0.0,15.389305166811454,5,3.0778610333622907,2
1986,86.3958442910927,92.07978141550669,228.0,243.0,80.0,30.0,61.8,16,86.2,22,23.41782095258565,30.314331330207963,32.66369200829908,15.0,5.683937124413993,4
2040,27.700749300260618,30.778610333622908,45,50,0,0,13,13,32,18,8.002438686741955,0.0,19.69831061351866,5,3.0778610333622907,2
2200,40.62776564038224,43.70562667374453,66,71,20,10,15,13,31,17,9.233583100086872,12.311444133449163,19.082738406846204,5,3.0778610333622907,2
2359,30.16303812695045,30.16303812695045,49,49,10,10,10,10,29,18,6.155722066724581,6.155722066724581,17.851593993501286,0,0.0,2
2386,45.55234329376191,48.6302043271242,74,79,10,10,27,14,37,20,16.62044958015637,6.155722066724581,22.77617164688095,5,3.0778610333622907,2
2395,44.321198880416986,47.39905991377928,72,77,20,10,19,10,33,17,11.695871926776706,12.311444133449163,20.313882820191118,5,3.0778610333622907,2
2451,51.07362885627107,56.17172248076274,110.2,121.2,30.0,30.0,22.0,16,58.2,21,10.196187248983335,13.903891703159093,26.973549904128642,11.0,5.098093624491668,3
2481,84.16489110978972,88.79952167750942,181.60000000000002,191.60000000000002,60.0,30.0,51.2,16,70.4,22,23.729308506724855,27.807783406318187,32.62779919674668,10.0,4.634630567719698,3
2773,12.927016340121622,12.927016340121622,21,21,0,0,0,0,21,12,0.0,0.0,12.927016340121622,0,0.0,2
2972,18.467166200173747,18.467166200173747,30,30,0,0,5,5,25,13,3.0778610333622907,0.0,15.389305166811454,0,0.0,2
3061,12.927016340121622,16.00487737348391,21,26,0,0,0,0,21,15,0.0,0.0,12.927016340121622,5,3.0778610333622907,2
3160,8.618010893414414,11.695871926776706,14,19,0,0,0,0,14,8,0.0,0.0,8.618010893414414,5,3.0778610333622907,2
3179,16.00487737348391,16.00487737348391,26,26,0,0,0,0,26,14,0.0,0.0,16.00487737348391,0,0.0,2
3337,10.659650305755305,17.61159615733485,23.0,38.0,0.0,0,0.0,0,23.0,9,0.0,0.0,10.659650305755305,15.0,6.951945851579547,3
3612,33.8564713669852,33.8564713669852,55,55,0,0,20,10,35,18,12.311444133449163,0.0,21.545027233536036,0,0.0,2
3616,32.62532695364028,32.62532695364028,53,53,0,0,19,11,34,18,11.695871926776706,0.0,20.92945502686358,0,0.0,2
3783,13.54258854679408,13.54258854679408,22,22,0,0,0,0,22,11,0.0,0.0,13.542588546794079,0,0.0,2
3847,25.027005065686367,27.807783406318187,54.0,60.0,0.0,0,10.2,6,43.8,15,4.727323179074092,0.0,20.299681886612277,6.0,2.780778340631819,3
3931,31.39418254029537,31.39418254029537,51,51,10,10,12,12,29,16,7.386866480069498,6.155722066724581,17.851593993501286,0,0.0,2
3937,51.166321467625465,53.483636751485314,110.4,115.4,30.0,30.0,22.0,15,58.4,22,10.196187248983335,13.903891703159093,27.066242515483037,5.0,2.317315283859849,3
401,14.773732960138997,14.773732960138997,24,24,0,0,0,0,24,15,0.0,0.0,14.773732960138997,0,0.0,2
4090,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
418,32.44241397403788,38.46743371207349,70.0,83.0,0.0,0,24.0,14,46.0,19,11.123113362527276,0.0,21.31930061151061,13.0,6.025019738035607,3
4256,47.273231790740915,51.90786235846061,102.0,112.0,30.0,20,19.0,15,53.0,20,8.805798078667426,13.903891703159093,24.5635420089144,10.0,4.634630567719698,3
4329,28.08586124038137,35.501270148732885,60.6,76.6,10.0,10,13.0,13,37.6,15,6.025019738035607,4.634630567719698,17.426210934626067,16.0,7.415408908351517,3
4330,44.321198880416986,44.321198880416986,72,72,20,20,19,13,33,19,11.695871926776706,12.311444133449163,20.313882820191118,0,0.0,2
4490,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
4500,48.014632120451736,48.014632120451736,78,78,20,10,23,15,35,20,14.158160753466538,12.311444133449163,21.545027233536036,0,0.0,2
4522,69.6471762311528,75.3311133555668,183.8,198.8,58.4,30.0,46.0,16,79.4,21,17.43074051486958,22.129461871051813,30.086973845231405,15.0,5.683937124413993,4
4745,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
4849,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
5006,24.37815678620561,33.18395486487303,52.6,71.6,10.0,10,7.0,7,35.6,14,3.2442413974037887,4.634630567719698,16.499284821082124,19.0,8.805798078667426,3
5040,8.618010893414414,8.618010893414414,14,14,0,0,0,0,14,7,0.0,0.0,8.618010893414414,0,0.0,2
5153,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
5259,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5409,4.924577653379665,9.84915530675933,8,16,0,0,0,0,8,4,0.0,0.0,4.924577653379665,8,4.924577653379665,2
5437,17.605365110832306,22.52994276421197,28.6,36.6,0.0,0,0.0,0,28.6,13,0.0,0.0,17.605365110832302,8.0,4.924577653379665,2
5454,20.948530166093036,29.754328244760462,45.2,64.2,0.0,0,7.0,7,38.2,15,3.2442413974037887,0.0,17.70428876868925,19.0,8.805798078667426,3
5551,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5568,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
5721,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
935,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
3008,32.34972136268349,36.984351930403186,69.8,79.8,0.0,0,22.0,12,47.8,16,10.196187248983335,0.0,22.153534113700154,10.0,4.634630567719698,3
3132,89.17029212292698,108.91381834141289,192.4,235.0,76.0,30.0,49.0,16,67.4,22,22.70968978182652,35.2231923146697,31.23741002643077,42.6,19.743526218485915,3
359,103.90237063428779,107.69166205056378,274.2,284.2,126.0,30.0,62.6,16,85.6,22,23.720964265887734,47.74507184507755,32.43633452332252,10.0,3.7892914162759954,4
4253,55.89364464669955,58.210959930559405,120.6,125.6,40.0,30.0,32.6,15,48.0,19,15.108895650766216,18.538522270878794,22.24622672505455,5.0,2.317315283859849,3
4529,20.0,20.0,20,20,0,0,7,7,13,13,7.0,0.0,13.0,0,0.0,1
4537,29.0,34.0,29,34,0,0,13,13,16,16,13.0,0.0,16.0,5,5.0,1
4613,63.773280611266664,66.85114164462895,103.6,108.6,32.0,20,26.799999999999997,16,44.8,22,16.497335138821878,19.69831061351866,27.577634858926125,5.0,3.0778610333622907,2
4614,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
4729,18.0,18.0,18,18,0,0,6,6,12,12,6.0,0.0,12.0,0,0.0,1
4739,11.0,11.0,11,11,0,0,5,5,6,6,5.0,0.0,6.0,0,0.0,1
4774,35.08761578033012,35.08761578033012,57,57,10,10,20,14,27,16,12.311444133449163,6.155722066724581,16.62044958015637,0,0.0,2
4788,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
4801,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
4802,11.0,16.0,11,16,0,0,0,0,11,11,0.0,0.0,11.0,5,5.0,1
4817,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
5087,32.0,32.0,32,32,10,10,9,9,13,13,9.0,10.0,13.0,0,0.0,1
5127,25.0,30.0,25,30,0,0,10,10,15,15,10.0,0.0,15.0,5,5.0,1
5128,24.0,24.0,24,24,0,0,10,10,14,14,10.0,0.0,14.0,0,0.0,1
5331,26.0,26.0,26,26,0,0,11,11,15,15,11.0,0.0,15.0,0,0.0,1
5333,32.0,32.0,32,32,20,20,1,1,11,11,1.0,20.0,11.0,0,0.0,1
5564,29.0,29.0,29,29,0,0,12,12,17,17,12.0,0.0,17.0,0,0.0,1
5565,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5573,23.0,28.0,23,28,0,0,11,11,12,12,11.0,0.0,12.0,5,5.0,1
5584,33.24089916031274,41.2433378470547,54.0,67.0,10.0,10,14.0,14,30.0,18,8.618010893414414,6.155722066724581,18.467166200173743,13.0,8.002438686741955,2
5593,31.0,31.0,31,31,10,10,8,8,13,13,8.0,10.0,13.0,0,0.0,1
5600,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
5601,36.0,36.0,36.0,36.0,30.0,30.0,2,2,4,4,2.0,30.0,4.0,0,0.0,1
5602,33.0,33.0,33,33,10,10,9,9,14,14,9.0,10.0,14.0,0,0.0,1
5605,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5648,7.0,12.0,7,12,0,0,0,0,7,7,0.0,0.0,7.0,5,5.0,1
5663,9.0,9.0,9,9,0,0,4,4,5,5,4.0,0.0,5.0,0,0.0,1
5731,22.0,27.0,22,27,10,10,3,3,9,9,3.0,10.0,9.0,5,5.0,1
5761,31.0,31.0,31,31,0,0,13,13,18,18,13.0,0.0,18.0,0,0.0,1
1011,22.70968978182652,33.8328031443538,49.0,73.0,0.0,0,11.0,11,38.0,16,5.098093624491668,0.0,17.61159615733485,24.0,11.123113362527276,3
1165,48.014632120451736,51.092493153814026,78,83,20,10,26,15,32,17,16.00487737348391,12.311444133449163,19.69831061351866,5,3.0778610333622907,2
1290,31.39418254029537,31.39418254029537,51,51,0,0,19,10,32,16,11.695871926776706,0.0,19.69831061351866,0,0.0,2
1492,40.62776564038224,40.62776564038224,66,66,0,0,28,14,38,19,17.23602178682883,0.0,23.39174385355341,0,0.0,2
1633,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
1828,35.08761578033012,38.16547681369241,57,62,10,10,17,13,30,18,10.46472751343179,6.155722066724581,18.467166200173743,5,3.0778610333622907,2
2375,19.931672849611736,29.40490139030172,52.6,77.6,0.0,0,5.0,5,47.6,13,1.8946457081379977,0.0,18.03702714147374,25.0,9.47322854068999,4
2403,26.4696048869157,29.547465920277993,43,48,20,20,5,5,18,10,3.0778610333622907,12.311444133449163,11.080299720104247,5,3.0778610333622907,2
2449,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
2478,29.547465920277993,32.62532695364028,48,53,0,0,18,14,30,18,11.080299720104247,0.0,18.467166200173743,5,3.0778610333622907,2
2486,31.14471741507637,38.096663266655916,67.2,82.2,10.0,10,13.0,13,44.2,16,6.025019738035607,4.634630567719698,20.485067109321065,15.0,6.951945851579547,3
2647,30.0,30.0,30,30,10,10,6,6,14,14,6.0,10.0,14.0,0,0.0,1
2662,15.0,15.0,15,15,0,0,0,0,15,15,0.0,0.0,15.0,0,0.0,1
