Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
1629,42.19754921164948,52.08759980812982,111.35999999999999,137.45999999999998,11.1,30,37.21,33,63.05,45,14.09995335996298,4.206113472066355,23.89148237962015,26.1,9.890050596480348,4
1640,42.39838165671211,49.427517233904084,111.89,130.44,26.0,10,28.97,21,56.92,36,10.977577232951559,9.85215768231759,21.56864674144297,18.55,7.029135577191972,4
1721,44.42186327300349,50.31421142531266,117.22999999999999,132.78,20.0,20,26.0,16,71.22999999999999,39,9.85215768231759,7.578582832551991,26.991122758133912,15.55,5.892348152309173,4
1730,60.71366043712804,67.6656062887076,131.0,146.0,22.0,10,43.2,15,65.8,22,20.021604052549097,10.196187248983335,30.495869135595612,15.0,6.951945851579547,3
1810,28.193207065598582,31.271068098960875,45.8,50.8,0.0,0,11.0,11,34.8,18,6.771294273397039,0.0,21.421912792201542,5.0,3.0778610333622907,2
188,58.3437199364015,62.13301135267749,153.97,163.97,20.0,10,63.45,45,70.52,36,24.043054036271194,7.578582832551991,26.722083067578318,10.0,3.7892914162759954,4
1880,35.501270148732885,35.501270148732885,76.6,76.6,10.0,10,15.0,10,51.599999999999994,18,6.951945851579547,4.634630567719698,23.91469372943364,0.0,0.0,3
1987,61.64058655067198,69.98292157256743,133.0,151.0,40.0,30,36.4,15,56.6,21,16.8700552664997,18.538522270878794,26.232009013293492,18.0,8.342335021895456,3
2075,42.993300409067444,46.782591825343445,113.46000000000001,123.46000000000001,10.0,10,37.1,30,66.36,48,14.058271154383943,3.7892914162759954,25.145737838407506,10.0,3.7892914162759954,4
2137,65.7631525294699,71.44708965388389,173.55,188.55,82.2,60,30.990000000000002,27,60.36,48,11.74301409903931,31.147975441788684,22.872162988641907,15.0,5.683937124413993,4
217,77.97951280646896,84.64041141887623,240.57999999999998,261.13,62.2,60,77.16,48,101.22,66,25.00997260016271,20.160968062857965,32.80857214344828,20.55,6.660898612407254,5
