Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
3937,51.092493153814026,60.3260762539009,83,98,20,10,29,16,34,21,17.851593993501286,12.311444133449163,20.92945502686358,15,9.233583100086872,2
7849,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
4146,22.0,27.0,22,27,0,0,9,9,13,13,9.0,0.0,13.0,5,5.0,1
7470,20.31388282019112,28.316321506933075,33,46,10,10,4,4,19,11,2.4622888266898326,6.155722066724581,11.695871926776706,13,8.002438686741955,2
6408,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
5227,37.54990460701995,37.54990460701995,61,61,10,10,21,11,30,16,12.927016340121622,6.155722066724581,18.467166200173743,0,0.0,2
120,33.24089916031274,36.31876019367503,54,59,20,20,3,3,31,17,1.8467166200173746,12.311444133449163,19.082738406846204,5,3.0778610333622907,2
5344,27.700749300260618,30.778610333622908,45,50,0,0,15,11,30,17,9.233583100086872,0.0,18.467166200173743,5,3.0778610333622907,2
2523,45.0,45.0,45,45,30,30,1,1,14,14,1.0,30.0,14.0,0,0.0,1
2502,43.70562667374453,46.78348770710682,71,76,20,20,14,14,37,20,8.618010893414414,12.311444133449163,22.77617164688095,5,3.0778610333622907,2
1557,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
313,15.389305166811454,18.467166200173747,25,30,0,0,0,0,25,13,0.0,0.0,15.389305166811454,5,3.0778610333622907,2
3255,28.931893713605536,32.00975474696782,47,52,0,0,13,13,34,19,8.002438686741955,0.0,20.92945502686358,5,3.0778610333622907,2
2144,8.618010893414414,8.618010893414414,14,14,0,0,0,0,14,10,0.0,0.0,8.618010893414414,0,0.0,2
308,40.01219343370978,43.09005446707207,65,70,10,10,15,15,40,20,9.233583100086872,6.155722066724581,24.622888266898325,5,3.0778610333622907,2
6301,22.776171646880954,22.776171646880954,37,37,10,10,6,6,21,13,3.693433240034749,6.155722066724581,12.927016340121622,0,0.0,2
7807,24.0,24.0,24,24,0,0,9,9,15,15,9.0,0.0,15.0,0,0.0,1
3044,28.931893713605536,43.09005446707207,47,70,10,10,16,11,21,11,9.84915530675933,6.155722066724581,12.927016340121622,23,14.158160753466538,2
2984,31.39418254029537,31.39418254029537,51,51,10,10,14,12,27,19,8.618010893414414,6.155722066724581,16.62044958015637,0,0.0,2
865,35.08761578033012,35.08761578033012,57,57,20,20,14,14,23,13,8.618010893414414,12.311444133449163,14.158160753466538,0,0.0,2
7822,11.080299720104247,16.00487737348391,18,26,0,0,0,0,18,12,0.0,0.0,11.080299720104247,8,4.924577653379665,2
5920,28.316321506933075,28.316321506933075,46,46,0,0,19,12,27,17,11.695871926776706,0.0,16.62044958015637,0,0.0,2
2054,67.6656062887076,72.30023685642729,146,156,50,30,32,16,64,22,14.830817816703034,23.17315283859849,29.661635633406068,10,4.634630567719698,3
1258,31.39418254029537,31.39418254029537,51,51,0,0,19,10,32,17,11.695871926776706,0.0,19.69831061351866,0,0.0,2
3959,25.854032680243243,25.854032680243243,42,42,0,0,9,9,33,19,5.540149860052123,0.0,20.313882820191118,0,0.0,2
1891,27.08517709358816,27.08517709358816,44,44,10,10,4,4,30,15,2.4622888266898326,6.155722066724581,18.467166200173743,0,0.0,2
141,20.31388282019112,23.39174385355341,33,38,0,0,10,10,23,15,6.155722066724581,0.0,14.158160753466538,5,3.0778610333622907,2
5474,16.00487737348391,16.00487737348391,26,26,0,0,0,0,26,13,0.0,0.0,16.00487737348391,0,0.0,2
118,73.22716296997122,75.54447825383107,158,163,60,30,32,16,66,22,14.830817816703034,27.807783406318187,30.588561746950006,5,2.317315283859849,3
1243,22.776171646880954,22.776171646880954,37,37,0,0,9,9,28,15,5.540149860052123,0.0,17.23602178682883,0,0.0,2
2714,66.48179832062549,72.63752038735007,108,118,50,30,28,16,30,17,17.23602178682883,30.778610333622908,18.467166200173743,10,6.155722066724581,2
5332,32.62532695364028,38.78104902036487,53,63,20,20,11,9,22,12,6.771294273397039,12.311444133449163,13.542588546794079,10,6.155722066724581,2
2707,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
7492,35.70318798700257,40.62776564038224,58,66,0,0,23,12,35,18,14.158160753466538,0.0,21.545027233536036,8,4.924577653379665,2
7408,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
6865,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
3729,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
1413,44.321198880416986,44.321198880416986,72,72,20,20,20,13,32,17,12.311444133449163,12.311444133449163,19.69831061351866,0,0.0,2
3049,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
568,8.618010893414414,16.62044958015637,14,27,0,0,0,0,14,7,0.0,0.0,8.618010893414414,13,8.002438686741955,2
5596,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
3976,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
6084,5.0,5.0,5,5,0,0,0,0,5,5,0.0,0.0,5.0,0,0.0,1
7303,5.0,10.0,5,10,0,0,0,0,5,5,0.0,0.0,5.0,5,5.0,1
5526,37.54990460701995,40.62776564038224,61,66,40,30,4,3,17,9,2.4622888266898326,24.622888266898325,10.46472751343179,5,3.0778610333622907,2
7074,15.0,15.0,15,15,0,0,0,0,15,15,0.0,0.0,15.0,0,0.0,1
2259,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
611,24.62288826689833,24.62288826689833,40,40,0,0,17,9,23,14,10.46472751343179,0.0,14.158160753466538,0,0.0,2
216,21.31930061151061,21.31930061151061,46,46,0,0,12,12,34,16,5.561556681263638,0.0,15.757743930246974,0,0.0,3
5666,24.0,24.0,24,24,0,0,9,9,15,15,9.0,0.0,15.0,0,0.0,1
87,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5135,38.78104902036487,38.78104902036487,63,63,30,30,7,5,26,14,4.309005446707207,18.467166200173743,16.00487737348391,0,0.0,2
5663,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
1247,22.776171646880954,22.776171646880954,37,37,0,0,11,11,26,14,6.771294273397039,0.0,16.00487737348391,0,0.0,2
5275,5.0,5.0,5,5,0,0,0,0,5,5,0.0,0.0,5.0,0,0.0,1
6090,41.85891005372716,44.93677108708945,68,73,20,20,16,16,32,18,9.84915530675933,12.311444133449163,19.69831061351866,5,3.0778610333622907,2
1678,83.10224790078185,92.33583100086872,135,150,60,30,32,16,43,22,19.69831061351866,36.934332400347486,26.4696048869157,15,9.233583100086872,2
4623,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
5338,51.092493153814026,54.17035418717632,83,88,20,10,25,13,38,19,15.389305166811454,12.311444133449163,23.39174385355341,5,3.0778610333622907,2
7514,11.0,19.0,11,19,0,0,0,0,11,11,0.0,0.0,11.0,8,8.0,1
3282,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
2710,31.39418254029537,31.39418254029537,51,51,30,30,1,1,20,10,0.6155722066724582,18.467166200173743,12.311444133449163,0,0.0,2
7509,22.0,22.0,22,22,0,0,8,8,14,14,8.0,0.0,14.0,0,0.0,1
5638,27.0,32.0,27,32,0,0,12,12,15,15,12.0,0.0,15.0,5,5.0,1
1529,14.773732960138997,14.773732960138997,24,24,0,0,4,4,20,12,2.4622888266898326,0.0,12.311444133449163,0,0.0,2
6161,42.0,42.0,42,42,10,10,13,13,19,19,13.0,10.0,19.0,0,0.0,1
6039,31.0,31.0,31,31,0,0,13,13,18,18,13.0,0.0,18.0,0,0.0,1
4207,18.467166200173747,18.467166200173747,30,30,0,0,0,0,30,16,0.0,0.0,18.467166200173743,0,0.0,2
4624,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
5326,24.0,24.0,24,24,10,10,2,2,12,12,2.0,10.0,12.0,0,0.0,1
1714,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
6936,14.773732960138997,14.773732960138997,24,24,0,0,0,0,24,14,0.0,0.0,14.773732960138997,0,0.0,2
6152,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
830,19.082738406846204,24.007316060225868,31,39,10,10,4,4,17,12,2.4622888266898326,6.155722066724581,10.46472751343179,8,4.924577653379665,2
4486,33.24089916031274,33.24089916031274,54,54,10,10,13,13,31,17,8.002438686741955,6.155722066724581,19.082738406846204,0,0.0,2
5863,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
7732,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
6459,10.0,15.0,10,15,0,0,0,0,10,10,0.0,0.0,10.0,5,5.0,1
5679,20.31388282019112,20.31388282019112,33,33,0,0,8,8,25,13,4.924577653379665,0.0,15.389305166811454,0,0.0,2
7490,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
7600,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
4639,18.467166200173747,24.62288826689833,30,40,0,0,6,6,24,12,3.693433240034749,0.0,14.773732960138997,10,6.155722066724581,2
7495,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
272,46.16791550043436,54.17035418717632,75,88,20,20,26,13,29,15,16.00487737348391,12.311444133449163,17.851593993501286,13,8.002438686741955,2
3953,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
1073,42.0,47.0,42,47,20,20,7,7,15,15,7.0,20.0,15.0,5,5.0,1
4450,24.007316060225868,24.007316060225868,39,39,0,0,11,11,28,17,6.771294273397039,0.0,17.23602178682883,0,0.0,2
6814,36.31876019367503,41.2433378470547,59,67,30,30,14,14,15,10,8.618010893414414,18.467166200173743,9.233583100086872,8,4.924577653379665,2
6926,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
4847,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
136,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
3939,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
5417,33.24089916031274,42.47448226039961,54,69,0,0,26,14,28,16,16.00487737348391,0.0,17.23602178682883,15,9.233583100086872,2
6712,13.54258854679408,13.54258854679408,22,22,0,0,0,0,22,14,0.0,0.0,13.542588546794079,0,0.0,2
6553,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
7047,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
6732,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
1388,25.238460473570786,28.316321506933075,41,46,0,0,7,7,34,17,4.309005446707207,0.0,20.92945502686358,5,3.0778610333622907,2
1241,55.0,60.0,55,60,20,20,15,15,20,20,15.0,20.0,20.0,5,5.0,1
2073,55.0,63.0,55,63,20,20,16,16,19,19,16.0,20.0,19.0,8,8.0,1
4253,34.47204357365766,40.62776564038224,56,66,10,10,13,13,33,20,8.002438686741955,6.155722066724581,20.313882820191118,10,6.155722066724581,2
7631,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
4956,20.31388282019112,23.39174385355341,33,38,0,0,8,8,25,13,4.924577653379665,0.0,15.389305166811454,5,3.0778610333622907,2
7183,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
6800,31.052024803721974,35.686655371441674,67,77,20,20,13,13,34,14,6.025019738035607,9.269261135439397,15.757743930246974,10,4.634630567719698,3
6019,14.773732960138997,14.773732960138997,24,24,0,0,4,4,20,13,2.4622888266898326,0.0,12.311444133449163,0,0.0,2
2180,19.69831061351866,19.69831061351866,32,32,0,0,9,5,23,15,5.540149860052123,0.0,14.158160753466538,0,0.0,2
4009,55.401498600521236,61.557220667245815,90,100,20,10,29,16,41,22,17.851593993501286,12.311444133449163,25.238460473570786,10,6.155722066724581,2
108,25.238460473570786,28.316321506933075,41,46,0,0,11,11,30,17,6.771294273397039,0.0,18.467166200173743,5,3.0778610333622907,2
7443,18.0,26.0,18,26,0,0,5,5,13,13,5.0,0.0,13.0,8,8.0,1
7042,27.700749300260618,27.700749300260618,45,45,20,20,7,7,18,12,4.309005446707207,12.311444133449163,11.080299720104247,0,0.0,2
5430,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,11,0.0,0.0,12.311444133449163,0,0.0,2
7033,25.0,30.0,25,30,0,0,10,10,15,15,10.0,0.0,15.0,5,5.0,1
4674,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
5002,16.00487737348391,19.082738406846204,26,31,0,0,4,4,22,12,2.4622888266898326,0.0,13.542588546794079,5,3.0778610333622907,2
2359,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
971,55.401498600521236,58.479359633883526,90,95,30,30,16,16,44,22,9.84915530675933,18.467166200173743,27.085177093588158,5,3.0778610333622907,2
3555,25.0,30.0,25,30,0,0,10,10,15,15,10.0,0.0,15.0,5,5.0,1
1360,48.0,58.0,48,58,20,20,14,14,14,14,14.0,20.0,14.0,10,10.0,1
2471,31.39418254029537,34.47204357365766,51,56,0,0,15,15,36,19,9.233583100086872,0.0,22.160599440208493,5,3.0778610333622907,2
7223,24.0,24.0,24,24,0,0,9,9,15,15,9.0,0.0,15.0,0,0.0,1
6077,25.238460473570786,30.16303812695045,41,49,0,0,13,13,28,16,8.002438686741955,0.0,17.23602178682883,8,4.924577653379665,2
5401,45.0,55.0,45,55,30,30,3,3,12,12,3.0,30.0,12.0,10,10.0,1
4799,25.854032680243243,28.931893713605536,42,47,10,10,11,7,21,11,6.771294273397039,6.155722066724581,12.927016340121622,5,3.0778610333622907,2
5836,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
5016,19.082738406846204,22.160599440208493,31,36,0,0,6,6,25,14,3.693433240034749,0.0,15.389305166811454,5,3.0778610333622907,2
6974,32.62532695364028,38.78104902036487,53,63,0,0,23,15,30,20,14.158160753466538,0.0,18.467166200173743,10,6.155722066724581,2
2338,45.0,50.0,45,50,10,10,15,15,20,20,15.0,10.0,20.0,5,5.0,1
6391,49.86134874046911,49.86134874046911,81,81,40,30,15,12,26,17,9.233583100086872,24.622888266898325,16.00487737348391,0,0.0,2
5118,15.0,15.0,15,15,0,0,0,0,15,15,0.0,0.0,15.0,0,0.0,1
1318,46.16791550043436,49.24577653379666,75,80,20,10,26,13,29,16,16.00487737348391,12.311444133449163,17.851593993501286,5,3.0778610333622907,2
7750,20.92945502686358,24.007316060225868,34,39,0,0,10,10,24,13,6.155722066724581,0.0,14.773732960138997,5,3.0778610333622907,2
3355,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
6921,24.62288826689833,24.62288826689833,40,40,20,20,1,1,19,10,0.6155722066724582,12.311444133449163,11.695871926776706,0,0.0,2
6834,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
7138,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,11,0.0,0.0,9.84915530675933,0,0.0,2
1675,21.545027233536036,21.545027233536036,35,35,10,10,2,2,23,12,1.2311444133449163,6.155722066724581,14.158160753466538,0,0.0,2
3991,40.01219343370978,40.01219343370978,65,65,30,30,11,10,24,13,6.771294273397039,18.467166200173743,14.773732960138997,0,0.0,2
5621,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
7232,24.62288826689833,24.62288826689833,40,40,0,0,12,12,28,18,7.386866480069498,0.0,17.23602178682883,0,0.0,2
2512,16.62044958015637,19.69831061351866,27,32,0,0,7,7,20,11,4.309005446707207,0.0,12.311444133449163,5,3.0778610333622907,2
4970,22.0,27.0,22,27,0,0,9,9,13,13,9.0,0.0,13.0,5,5.0,1
3345,18.467166200173747,18.467166200173747,30,30,0,0,7,7,23,14,4.309005446707207,0.0,14.158160753466538,0,0.0,2
3985,41.0,41.0,41,41,30,30,1,1,10,10,1.0,30.0,10.0,0,0.0,1
1781,40.62776564038224,40.62776564038224,66,66,30,30,10,9,26,13,6.155722066724581,18.467166200173743,16.00487737348391,0,0.0,2
7020,23.39174385355341,23.39174385355341,38,38,20,20,1,1,17,11,0.6155722066724582,12.311444133449163,10.46472751343179,0,0.0,2
3336,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
6071,20.31388282019112,23.39174385355341,33,38,0,0,7,7,26,14,4.309005446707207,0.0,16.00487737348391,5,3.0778610333622907,2
6697,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
4924,25.0,25.0,25,25,0,0,9,9,16,16,9.0,0.0,16.0,0,0.0,1
2876,32.0,32.0,32,32,10,10,11,11,11,11,11.0,10.0,11.0,0,0.0,1
4573,40.0,45.0,40,45,10,10,13,13,17,17,13.0,10.0,17.0,5,5.0,1
1359,20.31388282019112,26.4696048869157,33,43,10,10,3,3,20,12,1.8467166200173746,6.155722066724581,12.311444133449163,10,6.155722066724581,2
4593,43.70562667374453,46.78348770710682,71,76,20,20,20,15,31,16,12.311444133449163,12.311444133449163,19.082738406846204,5,3.0778610333622907,2
7682,19.0,24.0,19,24,0,0,9,9,10,10,9.0,0.0,10.0,5,5.0,1
751,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
329,30.778610333622908,36.93433240034749,50,60,0,0,14,14,36,19,8.618010893414414,0.0,22.160599440208493,10,6.155722066724581,2
5986,25.238460473570786,28.316321506933075,41,46,0,0,14,14,27,14,8.618010893414414,0.0,16.62044958015637,5,3.0778610333622907,2
7783,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,11,0.0,0.0,12.311444133449163,0,0.0,2
589,9.0,14.0,9,14,0,0,0,0,9,9,0.0,0.0,9.0,5,5.0,1
1599,65.86622611395302,68.94408714731532,107,112,40,30,28,15,39,21,17.23602178682883,24.622888266898325,24.007316060225868,5,3.0778610333622907,2
2261,16.0,16.0,16,16,0,0,0,0,16,16,0.0,0.0,16.0,0,0.0,1
6535,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
5484,40.78474899593334,44.492453450109096,88,96,30,30,20,13,38,14,9.269261135439397,13.903891703159093,17.61159615733485,8,3.7077044541757584,3
4504,19.69831061351866,19.69831061351866,32,32,0,0,0,0,32,16,0.0,0.0,19.69831061351866,0,0.0,2
5402,22.160599440208493,22.160599440208493,36,36,10,10,2,2,24,12,1.2311444133449163,6.155722066724581,14.773732960138997,0,0.0,2
3749,28.0,28.0,28,28,0,0,10,10,18,18,10.0,0.0,18.0,0,0.0,1
4110,16.62044958015637,16.62044958015637,27,27,0,0,6,6,21,11,3.693433240034749,0.0,12.927016340121622,0,0.0,2
1554,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
2489,23.0,23.0,23,23,0,0,9,9,14,14,9.0,0.0,14.0,0,0.0,1
2468,82.4866756941094,93.56697541421364,134,152,60,30,31,16,43,22,19.082738406846204,36.934332400347486,26.4696048869157,18,11.080299720104247,2
3237,17.0,17.0,17,17,10,10,1,1,6,6,1.0,10.0,6.0,0,0.0,1
2601,25.238460473570786,25.238460473570786,41,41,0,0,12,12,29,17,7.386866480069498,0.0,17.851593993501286,0,0.0,2
1810,42.0,42.0,42,42,10,10,14,14,18,18,14.0,10.0,18.0,0,0.0,1
3507,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
7739,4.0,4.0,4,4,0,0,0,0,4,4,0.0,0.0,4.0,0,0.0,1
7907,12.0,12.0,12,12,0,0,4,4,8,8,4.0,0.0,8.0,0,0.0,1
5934,55.0,55.0,55,55,20,20,14,14,21,21,14.0,20.0,21.0,0,0.0,1
3941,19.082738406846204,19.082738406846204,31,31,0,0,10,10,21,14,6.155722066724581,0.0,12.927016340121622,0,0.0,2
2353,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
5945,15.389305166811454,18.467166200173747,25,30,0,0,0,0,25,15,0.0,0.0,15.389305166811454,5,3.0778610333622907,2
7106,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
4698,30.588561746950006,30.588561746950006,66,66,0,0,19,10,47,18,8.805798078667426,0.0,21.78276366828258,0,0.0,3
1414,66.48179832062549,72.63752038735007,108,118,40,30,31,16,37,22,19.082738406846204,24.622888266898325,22.77617164688095,10,6.155722066724581,2
1511,49.24577653379666,55.401498600521236,80,90,20,20,25,14,35,19,15.389305166811454,12.311444133449163,21.545027233536036,10,6.155722066724581,2
253,43.09005446707207,46.16791550043436,70,75,10,10,27,15,33,20,16.62044958015637,6.155722066724581,20.313882820191118,5,3.0778610333622907,2
4125,28.931893713605536,38.16547681369241,47,62,0,0,20,11,27,15,12.311444133449163,0.0,16.62044958015637,15,9.233583100086872,2
4451,81.87110348743694,88.02682555416152,133,143,60,30,31,16,42,21,19.082738406846204,36.934332400347486,25.854032680243243,10,6.155722066724581,2
6644,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
1058,31.0,36.0,31,36,0,0,13,13,18,18,13.0,0.0,18.0,5,5.0,1
4582,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
6804,42.0,42.0,42,42,10,10,13,13,19,19,13.0,10.0,19.0,0,0.0,1
7748,5.0,10.0,5,10,0,0,0,0,5,5,0.0,0.0,5.0,5,5.0,1
2001,14.0,14.0,14,14,0,0,5,5,9,9,5.0,0.0,9.0,0,0.0,1
5499,51.0,56.0,51,56,20,20,14,14,17,17,14.0,20.0,17.0,5,5.0,1
6331,20.92945502686358,20.92945502686358,34,34,0,0,9,9,25,13,5.540149860052123,0.0,15.389305166811454,0,0.0,2
6619,3.0,3.0,3,3,0,0,0,0,3,3,0.0,0.0,3.0,0,0.0,1
3045,21.545027233536036,21.545027233536036,35,35,0,0,9,9,26,16,5.540149860052123,0.0,16.00487737348391,0,0.0,2
6937,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
