Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
1023,67.31800899612861,70.90521305554365,145.25,152.99,60.0,30,36.07,16,49.18,24,16.71711245776495,27.807783406318187,22.793113132045473,7.74,3.5872040594150465,3
1189,21.545027233536036,21.545027233536036,35,35,10,10,2,2,23,13,1.2311444133449163,6.155722066724581,14.158160753466538,0,0.0,2
123,46.77501324251089,46.77501324251089,123.44,123.44,30.0,20,35.0,15,58.44,22,13.262519956965985,11.367874248827986,22.144619036716918,0.0,0.0,4
1504,41.22967353043443,43.54698881429428,88.96000000000001,93.96000000000001,30.0,20,23.0,12,35.96,17,10.659650305755305,13.903891703159093,16.666131521520036,5.0,2.317315283859849,3
1701,22.246226725054548,22.246226725054548,48,48,0,0,18,9,30,13,8.342335021895456,0.0,13.903891703159093,0,0.0,3
201,28.475170208069823,29.40209632161376,61.44,63.44,10.0,10,23.0,13,28.439999999999998,13,10.659650305755305,4.634630567719698,13.18088933459482,2.0,0.9269261135439396,3
217,45.020801334829144,49.19196884577687,97.14,106.14,30.0,20,33.7,15,33.44,16,15.618705013215385,13.903891703159093,15.49820461845467,9.0,4.171167510947728,3
2224,19.082738406846204,20.31388282019112,31,33,0,0,6,6,25,15,3.693433240034749,0.0,15.389305166811454,2,1.2311444133449163,2
2591,34.03672688933346,34.37968955134471,73.44,74.17999999999999,10.0,10,25.0,13,38.44,18,11.586576419299245,4.634630567719698,17.815519902314517,0.74,0.34296266201125764,3
2611,19.69831061351866,19.69831061351866,32,32,10,10,4,4,18,10,2.4622888266898326,6.155722066724581,11.080299720104247,0,0.0,2
2620,33.24089916031274,33.24089916031274,54,54,30,30,6,5,18,10,3.693433240034749,18.467166200173743,11.080299720104247,0,0.0,2
2673,25.238460473570786,28.316321506933075,41,46,0,0,15,15,26,18,9.233583100086872,0.0,16.00487737348391,5,3.0778610333622907,2
2676,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,10,0.0,0.0,9.84915530675933,0,0.0,2
280,21.545027233536036,27.08517709358816,35,44,0,0,13,8,22,12,8.002438686741955,0.0,13.542588546794079,9,5.540149860052123,2
2832,20.92945502686358,27.08517709358816,34,44,10,10,3,3,21,12,1.8467166200173746,6.155722066724581,12.927016340121622,10,6.155722066724581,2
2960,24.62288826689833,24.62288826689833,40,40,0,0,18,11,22,12,11.080299720104247,0.0,13.542588546794079,0,0.0,2
3002,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,12,0.0,0.0,12.311444133449163,0,0.0,2
3096,20.92945502686358,20.92945502686358,34,34,10,10,4,4,20,14,2.4622888266898326,6.155722066724581,12.311444133449163,0,0.0,2
3115,17.851593993501286,19.082738406846204,29,31,0,0,9,9,20,14,5.540149860052123,0.0,12.311444133449163,2,1.2311444133449163,2
313,24.62288826689833,24.62288826689833,40,40,20,20,6,6,14,8,3.693433240034749,12.311444133449163,8.618010893414414,0,0.0,2
314,37.779235420271675,38.53709370352687,99.7,101.7,10.0,10,38.0,15,51.7,16,14.399307381848782,3.7892914162759954,19.5906366221469,2.0,0.7578582832551991,4
3175,34.47204357365766,34.47204357365766,56,56,30,30,6,5,20,10,3.693433240034749,18.467166200173743,12.311444133449163,0,0.0,2
322,8.618010893414414,8.618010893414414,14,14,0,0,0,0,14,8,0.0,0.0,8.618010893414414,0,0.0,2
326,20.92945502686358,24.007316060225868,34,39,0,0,14,14,20,18,8.618010893414414,0.0,12.311444133449163,5,3.0778610333622907,2
3538,27.909745278808018,27.909745278808018,60.22,60.22,20.0,20,11.0,11,29.22,16,5.098093624491668,9.269261135439397,13.542390518876957,0.0,0.0,3
3547,29.661635633406064,32.905877030809854,64,71,0,0,23,13,41,15,10.659650305755305,0.0,19.00198532765076,7,3.2442413974037887,3
3605,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,10,0.0,0.0,12.311444133449163,0,0.0,2
3619,7.386866480069498,7.386866480069498,12,12,0,0,0,0,12,10,0.0,0.0,7.386866480069498,0,0.0,2
3632,11.080299720104247,11.080299720104247,18,18,0,0,0,0,18,12,0.0,0.0,11.080299720104247,0,0.0,2
3706,11.080299720104247,11.080299720104247,18,18,0,0,0,0,18,10,0.0,0.0,11.080299720104247,0,0.0,2
3769,11.695871926776706,11.695871926776706,19,19,0,0,0,0,19,13,0.0,0.0,11.695871926776706,0,0.0,2
4002,31.39418254029537,33.8564713669852,51,55,10,10,14,14,27,18,8.618010893414414,6.155722066724581,16.62044958015637,4,2.4622888266898326,2
4380,12.927016340121622,15.389305166811454,21,25,0,0,0,0,21,12,0.0,0.0,12.927016340121622,4,2.4622888266898326,2
453,33.24089916031274,33.24089916031274,54,54,10,10,17,14,27,18,10.46472751343179,6.155722066724581,16.62044958015637,0,0.0,2
469,87.5932603786359,93.97821641506096,231.16,248.01,101.1,30,53.92,16,76.14,24,20.431859316560168,38.30973621855031,28.85166484352543,16.85,6.384956036425053,4
51,43.04644871298055,47.14809676541248,92.88,101.72999999999999,20.0,10,33.7,15,39.18,18,15.618705013215385,9.269261135439397,18.158482564325777,8.85,4.1016480524319325,3
519,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,12,0.0,0.0,12.311444133449163,0,0.0,2
815,27.700749300260618,27.700749300260618,45,45,0,0,20,12,25,15,12.311444133449163,0.0,15.389305166811454,0,0.0,2
818,8.002438686741955,11.080299720104247,13,18,0,0,0,0,13,8,0.0,0.0,8.002438686741955,5,3.0778610333622907,2
94,15.389305166811454,15.389305166811454,25,25,0,0,3,3,22,12,1.8467166200173746,0.0,13.542588546794079,0,0.0,2
1243,32.00975474696782,32.00975474696782,52,52,10,10,20,15,22,14,12.311444133449163,6.155722066724581,13.542588546794079,0,0.0,2
1322,25.854032680243243,28.316321506933075,42,46,0,0,18,9,24,14,11.080299720104247,0.0,14.773732960138997,4,2.4622888266898326,2
1502,24.007316060225868,27.08517709358816,39,44,10,10,9,7,20,12,5.540149860052123,6.155722066724581,12.311444133449163,5,3.0778610333622907,2
1506,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,10,0.0,0.0,10.46472751343179,0,0.0,2
1684,40.1637084998589,42.48102378371875,86.66,91.66,20.0,10,32.22,15,34.44,16,14.932779689192866,9.269261135439397,15.96166767522664,5.0,2.317315283859849,3
1711,38.207894400281184,40.52520968414104,82.44,87.44,20.0,20,24.0,13,38.44,18,11.123113362527276,9.269261135439397,17.815519902314517,5.0,2.317315283859849,3
2137,31.612815102416054,31.95577776442731,68.21,68.94999999999999,13.7,10,24.11,14,30.4,20,11.174094298772191,6.349443877775986,14.089276925867882,0.74,0.34296266201125764,3
2337,52.83015384143684,57.27476455588003,113.99000000000001,123.58000000000001,40.0,30,35.07,16,38.92,17,16.25364940099298,18.538522270878794,18.037982169565066,9.59,4.444610714443191,3
2604,24.62288826689833,27.700749300260618,40,45,20,20,2,2,18,10,1.2311444133449163,12.311444133449163,11.080299720104247,5,3.0778610333622907,2
2627,18.467166200173747,18.467166200173747,30,30,0,0,9,9,21,11,5.540149860052123,0.0,12.927016340121622,0,0.0,2
302,23.738577767860292,27.840225820292225,51.22,60.07,0.0,0,22.0,14,29.22,17,10.196187248983335,0.0,13.542390518876957,8.85,4.1016480524319325,3
33,51.472207085094965,53.78952236895481,111.06,116.06,43.7,30,33.18,16,34.18,15,15.377704223693957,20.253335580935083,15.841167280465928,5.0,2.317315283859849,3
3302,22.776171646880954,24.007316060225868,37,39,0,0,12,6,25,14,7.386866480069498,0.0,15.389305166811454,2,1.2311444133449163,2
3322,58.924693037988234,63.09586054893596,127.14,136.14,50.0,30,32.96,16,44.18,20,15.275742351204125,23.17315283859849,20.475797848185625,9.0,4.171167510947728,3
3415,11.695871926776706,14.773732960138997,19,24,0,0,0,0,19,15,0.0,0.0,11.695871926776706,5,3.0778610333622907,2
3421,10.46472751343179,13.54258854679408,17,22,0,0,0,0,17,10,0.0,0.0,10.46472751343179,5,3.0778610333622907,2
3534,28.316321506933075,31.39418254029537,46,51,10,10,13,13,23,16,8.002438686741955,6.155722066724581,14.158160753466538,5,3.0778610333622907,2
3535,14.158160753466538,14.158160753466538,23,23,0,0,7,7,16,10,4.309005446707207,0.0,9.84915530675933,0,0.0,2
3536,19.082738406846204,22.160599440208493,31,36,0,0,10,10,21,13,6.155722066724581,0.0,12.927016340121622,5,3.0778610333622907,2
3537,33.350801565310945,34.27772767885489,71.96000000000001,73.96000000000001,10.0,10,27.0,14,34.96,18,12.513502532843185,4.634630567719698,16.202668464748065,2.0,0.9269261135439396,3
3568,27.44628222203605,28.303688877064193,59.22,61.07,10.0,10,12.0,12,37.22,21,5.561556681263638,4.634630567719698,17.250094973052715,1.85,0.8574066550281442,3
3601,31.61744973298378,31.61744973298378,68.22,68.22,40.0,20,5.0,3,23.22,12,2.317315283859849,18.538522270878794,10.761612178245139,0.0,0.0,3
4294,36.780428185423524,40.24713185007786,79.36,86.84,30.0,30,15.44,12,33.92,16,7.155869596559214,13.903891703159093,15.720666885705217,7.48,3.4667036646543345,3
